"target"	"var1"	"var2"	"var3"	"var4"	"var5"	"var6"	"var7"	"var8"	"var9"	"var10"	"var11"	"var12"	"var13"	"var14"	"var15"	"var16"	"var17"	"var18"	"var19"	"var20"	"var21"	"var22"
0	114	60	0	0	0	7274.83349609375	-0.0128359403461218	1	-0.202564269304276	30048	3104	25812.666015625	0	1	1	0	2400	0	0	0	0	0
0	113	60	0	0	0	4066.83325195312	-0.166927486658096	1	-0.569976091384888	5450	3438.16674804688	2663.66674804688	2	4	1	0	0	0	0	0	0	0
0	32	66	0	0	0	0	0	1	-0.0329399555921555	7711	7581	7505.66650390625	0	0	0	0	0	0	0	0	0	0
0	93	57	17904.666015625	0	0	0	0	1	0.423983693122864	14932	13083	14712	3	4	2.66666674613953	0	25500	0	0	0	136.735000610352	1.33333337306976
0	40	61	0	0	0	0	0	0	0	0	0	0	6	8	1	0	5500	5195.5166015625	184.169998168945	796.869995117188	0	1
0	149	60	0	0	0	9012.7998046875	-0.139803513884544	0	0	0	0	0	3	4	1	0	10000	9699.0498046875	304.640014648438	0	27	1
1	3	47	0	0	0	0	0	1	103.5	836	186.5	316.666656494141	1	2	1	0	0	0	0	0	0	0
0	91	65	0	0	0	2116.66674804688	-0.00612602103501558	1	0.135678395628929	2712	0	2569	2.66666674613953	3	2.66666674613953	0	0	0	0	0	0	0
1	6	53	0	0	0	2752.83325195312	-0.523393630981445	1	0.0694780498743057	8151	1738.5	3649.66674804688	3.16666674613953	5	3	0	0	0	0	0	0	0
0	112	44	0	0	0	17620.333984375	-0.00643167411908507	1	-0.660594284534454	7081	4924	3589.33325195312	2.83333325386047	5	3	0	60350	8.67000007629395	17775.490234375	0	701.219970703125	9.5
0	114	56	0	0	0	7763	3.53670597076416	1	0.101322665810585	28203	1866.5	25600.666015625	4.5	5	1	0	0	0	0	0	0	0
0	65	72	0	0	0	8019	0.0489992201328278	1	-0.782921195030212	41160	22005	13300.6669921875	5	7	1	0	28000	0	0	0	413.179992675781	2
0	6	63	0	0	0	0	0	1	-0.340486198663712	25731	16796.666015625	13958.6669921875	5.33333349227905	7	1	0	0	0	0	0	0	0
0	9	53	0	0	0	0	0	1	-0.006212686188519	34868	33473.33203125	33014	1	1	1	0	0	0	0	0	0	0
0	161	64	0	0	0	2563	0.0208995919674635	1	0.225210756063461	9202	2448.83325195312	8932.3330078125	5.66666650772095	8	1	0	4500	0	0	0	0	0
0	99	51	0	0	0	4343.5	0.221442252397537	1	0.161052629351616	3309	2110.66674804688	1822.33337402344	1	3	3	0	0	0	0	0	0	0
0	65	65	0	0	0	5421.16650390625	0.0903484895825386	1	0.220260590314865	34559	22000.666015625	33199.33203125	2.33333325386047	3	1	0	0	0	0	0	0	0
0	5	58	5743.33349609375	1	422	470.666656494141	9999999	1	0.735938966274261	1821	46.6666679382324	1495.33337402344	1.66666662693024	3	1	0	2500	935.590026855469	1866.09399414062	688.016662597656	16	2
0	33	66	0	0	0	0	0	0	0	0	0	0	0	2	1	0	2200	0	0	26.9366664886475	120.800003051758	3
0	47	67	0	0	0	3075.66674804688	0.929970324039459	0.833333313465118	-1	2409	769.333312988281	823	0.833333313465118	3	1	0	1750	1683.34338378906	199.990005493164	89.2766647338867	0	0
0	153	64	0	0	0	1137.83337402344	-0.546453535556793	1	-0.867321848869324	814	242.5	158.66667175293	0	1	3	0	0	0	0	0	0	0
0	113	62	0	0	0	12684.1669921875	0.0317306146025658	1	-0.0154871484264731	54080	0	50225.33203125	3	4	1	0	141200	0	0	0	1070.62670898438	4.83333349227905
0	145	67	346651.65625	0	0	1946	-0.39983057975769	1	-0.257079124450684	13736	4615.16650390625	6398.33349609375	1.66666662693024	4	1	0	40000	40000	0	0	0	0
0	149	71	0	0	0	0	0	1	-0.795482873916626	37723	216.33332824707	7713.33349609375	0	0	0	0	0	0	0	0	0	0
0	66	58	3292.66674804688	1	686	2873.16674804688	0.0345864668488503	1	-0.0871146246790886	12650	164.16667175293	11511.3330078125	4	5	1	-1	0	0	0	0	0	0
0	1	61	34772.66796875	1	223	2224.83325195312	-0.547238171100616	1	-0.776010155677795	29281	15618.8330078125	18973.333984375	0	1	3	0	0	0	0	0	0	0
0	17	58	0	0	0	0	0	0	0	0	0	0	2	3	1	0	8100	6981.1298828125	2126.59008789062	1061.16333007812	1243.65002441406	1.33333337306976
0	1	53	0	0	0	0	0	1	0.532042741775513	20644	6830.66650390625	12198	0	2	1	0	2000	0	0	831.476684570312	0	0
1	5	63	0	0	0	2633.16674804688	2.20896458625793	1	0.378808081150055	13519	2301.16674804688	12870.6669921875	2	3	1.66666662693024	0	0	0	0	0	0	0
0	7	64	61664.66796875	1	2417	0	0	1	-0.63158792257309	25192	8474	3855.66674804688	2.66666674613953	4	1	1	33000	25872.654296875	8689.2275390625	4360	1011.31335449219	5.16666650772095
0	169	61	0	0	0	0	0	1	-0.804261267185211	14006	6502.66650390625	5324.66650390625	1	1	0	0	0	0	0	0	0	0
0	76	49	0	0	0	0	0	1	-0.0369975082576275	2811	2749.83325195312	2722.33325195312	2.66666674613953	3	1	0	42000	42079	0	0	0	0
0	114	66	0	0	0	0	0	1	-0.277777791023254	54	46.5	42	3.66666674613953	7	1.66666662693024	0	39610	0	0	480.566650390625	0	0
0	6	48	0	0	0	5283.33349609375	1.98981380462646	1	1700.59997558594	8508	2205.83325195312	4127.33349609375	0	0	0	0	0	0	0	0	0	0
0	115	49	20019.333984375	1	1243	9024.1669921875	0.0344564840197563	1	-0.163336127996445	16714	6159.33349609375	12506.3330078125	3	4	1	0	46000	45810.0078125	300.690002441406	0	24.6800003051758	1
1	22	57	33570.33203125	1	1417	14584	-0.904075026512146	1	-0.0987225249409676	24122	560.333312988281	22346.333984375	1	2	1	0	7000	7000	0	0	0	0
0	0	64	0	0	0	1452	9999999	1	-0.312260538339615	1662	976.666687011719	805.333312988281	2	2	1	0	0	0	0	0	0	0
0	6	60	0	0	0	5344.33349609375	-0.178163185715675	1	0.0246662348508835	34115	3114	33349.66796875	0	0	0	0	0	0	0	0	0	0
0	1	62	1777.5	0	0	8357.599609375	9999999	1	-0.287373900413513	133553	1387.66662597656	70725.6640625	0	2	3	0	114410	0	0	213.300003051758	2599.67993164062	3.25
0	32	50	0	0	0	0	0	1	-0.60675972700119	24794	452.333343505859	3701	1	3	2.33333325386047	0	1800	573.663330078125	1438.64001464844	154.406661987305	110.599998474121	1.5
0	58	56	0	0	0	0	0	1	-0.643149375915527	15889	10047.8330078125	6952	0.666666686534882	2	0	0	13750	14068	0	0	0	0
0	131	67	0	0	0	5945.16650390625	-0.0647676661610603	1	2.0743248462677	96896	7112.66650390625	96314.6640625	1	2	1	0	0	0	0	0	0	0
0	0	47	0	0	0	3198.83325195312	0	1	-0.774582147598267	6641	2770.66674804688	1640	1	2	1	0	35000	2624.33666992188	33203.828125	31370.38671875	164	1.79999995231628
0	152	69	0	0	0	1371.33337402344	-0.00610221223905683	0.666666686534882	9999999	47	10	17	0	3	1	0	2000	0	0	1209.19494628906	0	0
1	109	66	0	0	0	0	0	1	3.70000004768372	909	206.16667175293	105.333335876465	2.5	4	1	0	18000	0	0	0	0	0
1	41	66	0	0	0	0	0	0	0	0	0	0	2	4	3	-1	0	4600.0498046875	0	20.0524997711182	272.350006103516	4
0	6	54	0	0	0	4501.33349609375	-0.578588008880615	1	-0.295487731695175	26371	1273.66662597656	20683.333984375	1	2	3	0	0	0	0	0	0	0
0	149	48	0	0	0	2496.5	0.0752952769398689	1	0	1987	803.166687011719	803.333312988281	0	0	0	0	0	0	0	0	0	0
0	5	60	7225.33349609375	0	0	0	0	1	0	6	6	6	4.66666650772095	6	1.66666662693024	0	45000	0	0	27978.439453125	1966.41003417969	3
1	15	62	0	0	0	0	0	1	-0.990334451198578	5173	1815	52.3333320617676	1	1	3	0	0	0	0	0	0	0
1	15	53	0	0	0	1656	-1	1	-0.990233778953552	6246	1078.33337402344	75.3333358764648	0.833333313465118	2	3	0	4000	1287.34997558594	2842.43994140625	2276.32666015625	371.190002441406	4.5
0	19	66	0	0	0	0	0	1	-0.110210694372654	2191	926.5	774.333312988281	5	6	1.66666662693024	0	1000	0	0	0	0	0
0	112	63	0	0	0	1778.5	-0.363424837589264	1	-0.314252346754074	26536	3430.16674804688	19212.333984375	0	0	0	0	0	0	0	0	0	0
0	100	61	0	0	0	9499.8330078125	0.0116390520706773	1	-0.995614051818848	456	0	304.666656494141	4.33333349227905	6	1	0	20000	20000	0	0	0	0
1	0	45	0	0	0	0	0	1	-0.998717963695526	3120	0	4	0	1	0	9999999	700	466.666656494141	0	0	0	0
1	34	61	0	0	0	1017.33331298828	0.0277777779847383	1	16.5	732	252.66667175293	437.333343505859	3	5	1.66666662693024	0	8500	0	0	524.099975585938	305.75	3.25
0	92	61	0	0	0	0	0	1	-0.431909739971161	42466	0	22674.333984375	3	5	1.33333337306976	0	34000	0	0	0	304.179992675781	1.60000002384186
0	47	53	0	0	0	0	0	1	0	8	8	8	3	4	2	0	10850	0	0	0	199	1
0	159	78	0	0	0	2351.33325195312	0.0382409170269966	1	-0.851893067359924	1270	796.5	537.333312988281	0	0	0	0	0	0	0	0	0	0
0	156	78	0	0	0	1536.66662597656	-0.0370370373129845	1	0.836501896381378	966	749.5	822.333312988281	0	1	3	0	0	0	0	0	0	0
1	4	47	0	0	0	0	0	1	-0.317343175411224	542	426.5	370	1	1	0	0	0	0	0	0	0	0
0	1	40	0	0	0	2765	-0.0331360958516598	1	0.341823667287827	17806	13604.1669921875	16727.333984375	0	1	0	0	4200	0	0	0	0	0
1	137	85	0	0	0	1947.33337402344	-0.251572340726852	1	7.59999990463257	271	106.166664123535	78.6666641235352	0	0	0	0	0	0	0	0	0	0
0	99	50	78008	0	0	5933.66650390625	0.149169757962227	1	-0.0723002925515175	6403	3242	4042.66674804688	3	6	3	0	20000	0	0	3886.21166992188	75.3333358764648	2.83333325386047
1	159	56	0	0	0	0	0	1	-0.00531319202855229	80619	354.333343505859	80165.6640625	1	2	1	9999999	20000	0	0	0	0	0
0	123	54	0	0	0	8363.8330078125	-0.0100710904225707	1	0.122161574661732	64145	43587.66796875	61181.66796875	1.5	2	1	0	6200	6200	0	0	0	0
1	49	45	0	0	0	3242	-1	1	-0.295608103275299	3552	3060.66674804688	2718	2	2	3	0	0	0	0	0	0	0
0	8	47	34308.66796875	1	725	6104.33349609375	-0.337384253740311	1	-0.51583069562912	18382	4.5	12372.3330078125	0.16666667163372	2	1	0	21000	19431.19921875	2031.34997558594	142.470001220703	1337.83996582031	3.5
1	93	59	170382	1	5048	0	0	0.333333343267441	-0.5	2	0	0.333333343267441	0	2	1	0	22000	0	0	4972.615234375	23.513334274292	1
0	62	60	0	0	0	206.33332824707	-1	1	0.540540516376495	105	69.1666641235352	70	2	4	1	0	9000	0	0	0	0	0
0	156	47	0	0	0	0	0	1	0.00814138166606426	5077	5055.83349609375	5064.33349609375	2	4	1	0	0	0	0	0	0	0
0	11	65	5962.33349609375	1	258	6377.83349609375	-0.206882074475288	1	1.95876288414001	1406	614.166687011719	682.666687011719	3	4	1	0	0	0	0	0	0	0
0	104	62	0	0	0	47783.83203125	3.6216607093811	1	0.631332099437714	411112	1433.5	352162.34375	1.66666662693024	3	1	0	60060	60308.49609375	0	0	10892.9501953125	27
0	7	58	11529.3330078125	1	1125	8368.8330078125	1.04366874694824	1	0.480219185352325	22202	3511.83325195312	20195.666015625	0	1	1	0	24000	0	0	0	0	0
1	3	60	0	0	0	1631.83337402344	0.113346748054028	0.16666667163372	0	53	8.83333301544189	0	0.16666667163372	3	3	0	7400	2451.75659179688	4269.10009765625	5364.04833984375	155.039993286133	1
0	155	36	37719.33203125	0	0	4465.16650390625	-0.655737698078156	1	-0.810919523239136	3480	1150.33337402344	1216	2.66666674613953	2	1	0	0	0	0	0	0	0
0	0	60	0	1	398	3288	0.0155597720295191	1	-0.39857491850853	13473	9533.3330078125	7040.33349609375	3.33333325386047	6	1	0	15000	0	0	0	0	0
0	75	69	0	0	0	0	0	1	0.120029456913471	3042	755.833312988281	2063.33325195312	0	0	0	0	0	0	0	0	0	0
0	102	44	0	0	0	1813	-0.09768907725811	1	0.520236670970917	6423	3155.16674804688	5439.33349609375	3.5	5	1	0	0	0	0	0	0	0
0	157	79	0	0	0	2642.16674804688	0.00780984712764621	0.666666686534882	-1	837	186	26.3333339691162	1	1	3	0	0	0	0	0	0	0
0	19	58	103520	0	0	5788.5	0.00523349456489086	1	-0.0370152480900288	24667	14152.6669921875	22965.333984375	0.16666667163372	2	1	0	0	0	0	0	0	0
0	0	61	0	0	0	3985.83325195312	0.0162579230964184	1	0.288163274526596	3851	1654.5	1483	4	4	1	0	0	0	0	0	0	0
0	170	72	0	0	0	1271.16662597656	0	1	1.58036947250366	11173	7140.5	9940.3330078125	2.33333325386047	3	3	0	0	0	0	0	0	0
0	98	52	0	0	0	2413.33325195312	0.936927437782288	1	-0.0446507520973682	2614	167.5	2378.33325195312	0	5	3	0	1500	0	0	0	60	1
0	79	58	0	0	0	0	0	0	0	0	0	0	2	3	1.33333337306976	0	24000	0	0	5226.1767578125	3033.53002929688	3.66666674613953
0	1	47	0	0	0	8478.8330078125	-0.14286644756794	1	2.21839070320129	755	197.16667175293	100.333335876465	2.16666674613953	4	2.66666674613953	-1	0	0	0	0	123.5	2.79999995231628
0	72	61	10043.3330078125	0	0	0	0	1	0.555889248847961	23101	10236.8330078125	13763	1	3	1	0	0	0	0	0	3170.71997070312	1
0	171	55	6842.33349609375	1	356	0	0	1	-0.032186683267355	17355	3124.5	10909	0	1	1	0	23000	22389.00390625	445.160003662109	0	0	3.33333325386047
0	2	48	0	0	0	462	-0.833333313465118	1	-0.0273354090750217	66724	26610.5	60566	3.16666674613953	4	1	0	2000	0	0	0	0	0
0	144	73	0	0	0	3397	0	1	18.1666660308838	2100	396.333343505859	87	1	2	3	0	0	0	0	0	0	0
0	170	49	0	0	0	1539.16662597656	-0.163206875324249	1	7.77777767181396	317	95.6666641235352	65.6666641235352	2	2	1.66666662693024	0	0	0	0	0	0	0
0	103	59	0	0	0	0	0	1	-0.93969851732254	3582	851.333312988281	244.66667175293	3	5	3	0	0	0	0	0	0	0
0	4	50	0	0	0	7072.33349609375	0.550670623779297	1	-0.252745717763901	7102	4851.16650390625	4823	2.16666674613953	4	1	0	16000	15861.7705078125	0	26.6666660308838	100	1
0	35	58	0	0	0	0	0	1	-0.91219961643219	1082	323.5	67	1	2	3	0	2100	283.990020751953	1798.27001953125	705.601684570312	34.5	1
0	3	61	0	0	0	3256.60009765625	-0.659722208976746	1	-0.296268582344055	13256	2751.33325195312	8098.33349609375	2	3	1	0	4700	156.636672973633	4230.08984375	194.66667175293	0	0
0	115	63	0	0	0	6624.16650390625	0.613256752490997	1	0.268527656793594	21858	10081.5	18112.333984375	2.33333325386047	3	1	0	9700	0	0	0	0	0
0	27	62	0	0	0	4027.83325195312	-0.547726154327393	1	0.359555274248123	6481	903	5265.33349609375	1	4	1	0	13000	0	0	677.108337402344	449.510009765625	10.3333330154419
0	69	65	0	0	0	0	0	1	3.35385465621948	7850	3845.16674804688	5330	0	0	0	0	0	0	0	0	0	0
0	172	64	0	0	0	9652.3330078125	1.08305406570435	1	0.0965946093201637	17487	3658.16674804688	14936	0	2	3	0	0	0	0	0	0	0
0	19	46	0	0	0	0	0	1	0.965116262435913	169	45.6666679382324	58.3333320617676	3	5	3	-1	0	0	0	0	0	2.33333325386047
1	99	63	10998.6669921875	1	347	0	0	1	0.139519795775414	1756	1291.33337402344	1256	5.66666650772095	8	1	0	49500	49491.84765625	0	0	173.33332824707	1.25
0	13	55	0	0	0	2779.66674804688	-0.456530869007111	1	0.144033253192902	15471	1163.5	14170	3	3	1	0	0	0	0	0	0	0
0	56	64	0	0	0	3519	0.0215269811451435	1	1.79694652557373	7892	4472.66650390625	5865	1.33333337306976	3	1	0	12240	0	0	0	0	0
0	58	56	0	0	0	1032	0.556266009807587	1	0.0838580057024956	8597	460.833343505859	8129.66650390625	1.16666662693024	4	1	0	2150	2150	0	0	0	0
0	0	53	6397.5	1	211	3169.16674804688	0.142581894993782	1	0.0899898856878281	3234	128	3132.66674804688	0	3	1	0	9400	5602.68310546875	3386.63989257812	4500.72314453125	0	0
0	14	62	13133	1	1281	7220.16650390625	0.0447849743068218	1	-0.0692533776164055	8505	5449.33349609375	6729	2.83333325386047	6	1.66666662693024	0	9200	0	0	0	0	0
1	14	56	8499	1	313	3485.66674804688	0.00405063293874264	0	0	0	0	0	2.16666674613953	4	1	0	15000	0	0	0	1784.04333496094	6.66666650772095
0	87	55	0	0	0	4373.83349609375	0.175602838397026	1	-0.474216938018799	42877	3978.5	21858.666015625	5.33333349227905	7	1	0	0	0	0	0	0	0
0	114	65	0	0	0	195.83332824707	0	1	-0.959459483623505	2091	404.166656494141	698.333312988281	4	6	1.66666662693024	0	12000	0	0	10188.8935546875	285.276672363281	3.5
0	166	62	0	0	0	1627.83337402344	0.227331608533859	0.5	9999999	60	27.1666660308838	37	1	5	3	0	0	0	0	0	0	0
0	5	54	0	0	0	0	0	1	-0.7331223487854	948	457	300.333343505859	5.66666650772095	7	3	0	1550	941.960021972656	739.919982910156	610.7783203125	0	0
1	0	54	0	0	0	3503.5	0.00983372051268816	1	0.146071702241898	15025	0	14167.6669921875	0	0	0	0	0	0	0	0	0	0
0	83	54	0	0	0	0	0	1	-0.510127544403076	2856	1255	1214.66662597656	1.33333337306976	2	3	0	0	0	0	0	0	0
0	0	58	12422.6669921875	1.16666662693024	419.833343505859	1973	-0.493795454502106	1	-0.716794490814209	17994	4044.33325195312	5256	1	2	1	0	2535	2535	0	0	0	0
0	7	56	61567.33203125	1	353	0	0	1	0.0214302912354469	22340	1807.33337402344	15963.6669921875	3	5	1	0	20500	20500	0	0	0	0
0	12	52	0	0	0	0	0	1	0.186538457870483	1857	0	1853	3	6	2	0	6900	0	0	2378.466796875	88.9000015258789	1.66666662693024
0	69	53	0	0	0	0	0	1	0.0102040814235806	4098	1098.5	432.333343505859	5.5	7	3	0	10450	8956.349609375	1573.76403808594	354.290008544922	100.716667175293	1.66666662693024
0	64	58	0	0	0	2849.83325195312	0.0250836126506329	1	1.25324785709381	13702	5763.33349609375	11750	0	1	3	0	0	0	0	0	0	0
0	94	61	48141.33203125	1	882	5550.66650390625	0.341104477643967	1	-0.573359251022339	12357	4887.5	4133	1.5	3	1	0	0	0	0	0	0	0
0	45	64	0	0	0	0	0	1	2.36739373207092	5396	0	4058	4.83333349227905	5	3	0	15000	0	0	0	489.059997558594	1.75
0	89	46	0	0	0	1639.5	0.00427872873842716	1	160.302886962891	105976	18083.333984375	35637.66796875	1	1	3	0	0	0	0	0	0	0
0	80	59	0	0	0	875	0.0142857143655419	1	0.140350878238678	175	76	89	1.5	5	1.66666662693024	0	3150	197.063339233398	0	2640.41162109375	0	0
0	152	51	0	1	2334	7825.83349609375	-0.206066682934761	1	-0.611135840415955	56197	13802.3330078125	31804.333984375	4	5	3	0	78000	67702.875	0	2601.46826171875	23504.88671875	55.3333320617676
0	6	64	0	0	0	923.5	-0.00892857182770967	1	-0.88413792848587	725	213.83332824707	112.333335876465	0	1	3	0	0	0	0	0	0	0
0	85	64	0	0	0	0	0	1	-0.151543825864792	16906	15904.5	15170.3330078125	3	6	1	0	2700	2692.29345703125	7.71999979019165	0	0	0
0	171	48	314511	0	0	1884.66662597656	0.0214362274855375	1	0.370531767606735	63531	54973.5	59894	2	3	1	0	0	0	0	0	0	0
0	12	61	0	0	0	0	0	1	-0.940724492073059	5836	2323.33325195312	3613.66674804688	0	3	1	0	0	0	0	0	0	0
0	162	68	0	0	0	0	0	1	-0.0281015373766422	13985	325.666656494141	13697.6669921875	0	0	0	0	0	0	0	0	0	0
0	30	51	11661.3330078125	0	0	7604.16650390625	-0.239172711968422	1	-0.115230672061443	28482	16534.333984375	25483.666015625	4.33333349227905	7	1	0	7200	0	0	0	0	0
0	3	62	0	0	0	1840.16662597656	-0.00271296803839505	1	1.19557654857635	11903	5470.33349609375	5249.66650390625	0	1	1	0	0	0	0	0	0	0
0	4	54	0	0	0	1284.66662597656	0	0.833333313465118	9999999	1274	711.333312988281	807.666687011719	0	1	1	0	0	0	0	0	0	0
0	154	77	0	0	0	3044.66674804688	0.247856587171555	1	-0.34098893404007	3701	2293	2106.33325195312	3	4	1	0	0	0	0	0	0	0
0	96	65	36469.33203125	0	0	7563.5	-0.0635253041982651	1	4.42268037796021	2337	905.333312988281	1636	3.16666674613953	5	1	0	15650	0	0	7657.15478515625	0	1
0	139	68	0	0	0	0	0	1	0.00579117704182863	5905	3059	5883.66650390625	0	2	1	0	0	0	0	0	0	0
0	0	52	172609.671875	0	0	13041.400390625	9999999	1	8.33802795410156	3327	1593	2075.66674804688	0	1	3	0	0	0	0	0	0	0
0	152	54	0	0	0	0	0	1	0.0399479381740093	10412	1320.33337402344	10380.6669921875	2	3	1	0	13200	13200	0	0	0	0
0	106	49	0	0	0	0	0	1	0.239201903343201	32793	0	30270.666015625	3	4	1	0	27000	0	0	0	1249.98669433594	9.33333301544189
0	163	48	0	0	0	18487	-0.0344827584922314	1	-0.417230397462845	41698	23464.833984375	13160	3	6	3	9999999	47900	0	0	0	0	0
0	151	47	0	0	0	7314.66650390625	0.656182825565338	1	0.0917624309659004	115146	81804.3359375	103360.3359375	3	4	1	0	50366	0	0	865.280029296875	0	1.5
0	0	53	0	0	0	440.833343505859	-0.911111116409302	1	-0.0976877957582474	9039	8369.1669921875	8257	0	2	3	0	0	0	0	0	0	0
0	4	61	0	0	0	0	0	0	0	0	0	0	4.16666650772095	6	2.33333325386047	0	12500	9580.1201171875	2718.5400390625	3078.69995117188	0	0
1	40	63	0	0	0	0	0	0	0	0	0	0	1	5	3	-1	0	0	0	0	0	0
0	56	65	0	0	0	1593.16662597656	0	1	-0.127937331795692	483	82.3333358764648	422.333343505859	0	1	3	0	0	0	0	0	0	0
1	3	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	51	52	0	0	0	0	0	0	0	0	0	0	5	8	1	0	11500	0	0	12.3666658401489	331.440002441406	3.79999995231628
0	58	50	0	0	0	0	0	1	0.00163132138550282	5526	0	5526	6.33333349227905	8	1.66666662693024	0	43050	6590.419921875	35574.30859375	37555.74609375	329.746673583984	2.33333325386047
0	0	64	0	0	0	3972.16674804688	0.0236410424113274	1	-0.975714266300201	700	166.33332824707	53.3333320617676	2.16666674613953	3	3	0	0	0	0	0	0	0
0	0	49	0	0	0	3984	0.00207325490191579	1	0.0466130562126637	20841	2614	15417.6669921875	1	1	3	0	0	0	0	0	0	0
0	0	62	440.666656494141	1	151	9194	-0.0882084667682648	1	-0.708292424678802	28508	13215	4652.33349609375	0	1	1	0	26000	21471.91015625	7932	813.773315429688	3912.94995117188	5.83333349227905
0	0	45	0	0	0	5788.66650390625	0.139891535043716	1	-0.265432089567184	2106	1541.16662597656	1572.66662597656	1	2	1	9999999	700	312.419982910156	189.570007324219	169.356674194336	349.503326416016	5.33333349227905
1	125	58	0	0	0	4272	-0.497885823249817	1	0.108037322759628	8945	1384.83337402344	6403	4	5	3	0	0	0	0	0	0	0
0	108	63	0	0	0	6724.5	-1	1	-0.554794549942017	3012	1091.33337402344	1064	4	5	3	0	4500	1885.58666992188	4967.158203125	0	2935.05517578125	15
1	13	48	0	0	0	0	0	0	0	0	0	0	0	2	3	-1	0	564.710021972656	0	1219.72253417969	0	2
0	0	64	0	0	0	0	0	0.333333343267441	9999999	2945	529.5	1059	3	4	1	0	45000	26670.716796875	0	2633.83666992188	922.246643066406	2.83333325386047
0	171	61	0	0	0	0	0	1	-0.00284215132705867	9177	269.333343505859	9142.3330078125	5	5	1	0	0	0	0	0	0	0
0	30	47	0	0	0	0	0	0	0	0	0	0	2.66666674613953	5	1	0	12000	1280.93664550781	11343.01953125	5962.6982421875	16.5	1
1	3	53	0	0	0	719.599975585938	0.0935999974608421	1	-0.143469661474228	3032	337.333343505859	2350	0	0	0	0	0	0	0	0	0	0
0	148	69	0	0	0	0	0	1	-0.760466933250427	28635	15950	10579.3330078125	5	6	3	0	0	0	0	0	0	0
0	0	50	0	0	0	4983.33349609375	0	1	-0.444444447755814	2699	593.833312988281	279.333343505859	0	0	0	0	0	0	0	0	0	0
0	20	54	0	0	0	4593	7.3777928352356	0.833333313465118	27.8663482666016	12095	3594.66674804688	6779.66650390625	1.66666662693024	2	0	0	500	500	0	0	0	0
0	0	48	0	0	0	0	0	1	-0.139664798974991	1074	1003.16668701172	960	6	8	1	0	15000	0	0	0	860.440002441406	4.33333349227905
0	0	46	54948	0	0	0	0	1	2.03210997581482	661	230.66667175293	273	1.16666662693024	3	1	0	43000	1545.38671875	0	35537.2734375	100	1.5
0	129	49	7631.66650390625	1	304	1416.19995117188	-1	1	-0.210498750209808	8570	1355.83337402344	6758	0	2	1	0	0	0	0	0	0	0
0	108	52	0	0	0	2236.66674804688	-0.28325030207634	1	-0.482771813869476	2612	1163.66662597656	1370.66662597656	4	5	1	0	111000	0	0	1668.77661132812	9833.876953125	29
0	131	61	0	0	0	9641.3330078125	0.25648021697998	1	0.065337635576725	33395	8872.8330078125	25203	1.33333337306976	1	1	0	0	0	0	0	0	0
0	102	54	11587.6669921875	0	0	0	0	1	-0.973684191703796	76	38.1666679382324	8.66666698455811	4	6	1	0	6324	2356.22265625	1355.36999511719	0	409	3
0	98	70	17656.333984375	1	1154	0	0	0.833333313465118	9999999	3118	618.833312988281	1077.33337402344	0	1	1	0	0	0	0	0	0	0
0	145	62	0	1	264	4518.2001953125	0.0973926410079002	1	0.21081081032753	5946	1396.16662597656	369	2.33333325386047	4	1	0	0	0	0	0	0	0
1	106	65	1029	1	358	7480.16650390625	0.501566648483276	0.666666686534882	9999999	10496	4685.5	5950.33349609375	0.833333313465118	3	1	0	3500	3500	0	0	0	0
0	1	47	0	0	0	7917	9999999	1	6.59322023391724	2486	818	514.333312988281	1	1	3	0	0	0	0	0	0	0
1	52	57	0	0	0	0	0	1	6.70833349227905	782	382.833343505859	422	0	0	0	0	0	0	0	0	0	0
0	126	62	2118.66674804688	1.66666662693024	200.33332824707	2559.66674804688	2.26939654350281	1	-0.149849653244019	17958	11129.8330078125	14103	1	3	1	0	7400	7400	0	0	0	0
0	158	76	0	0	0	1655	0.0835443064570427	0.5	9999999	58	26.6666660308838	36.3333320617676	0	0	0	0	0	0	0	0	0	0
0	47	68	0	0	0	0	0	1	95.2521743774414	44276	7824.33349609375	14928.3330078125	3	4	3	0	0	0	0	0	0	0
0	95	54	0	0	0	2900	0	1	0.290876418352127	6756	5738	6264.33349609375	2.83333325386047	3	1	0	0	0	0	0	0	0
1	5	48	0	0	0	0	0	0	0	0	0	0	0.833333313465118	2	3	-1	0	602.0849609375	0	3552.10400390625	0	0
0	82	50	0	0	0	0	0	1	-0.37976062297821	1286	569.833312988281	215.66667175293	1.5	5	1	0	44000	6419.7099609375	36607.91015625	38997.140625	0	0
0	167	60	2477	1	166	1115.66662597656	-0.165242165327072	1	-0.143323287367821	4430	496.333343505859	4072	1	3	1	0	0	0	0	0	0	0
1	12	60	0	0	0	0	0	1	-0.999907195568085	21549	5824.83349609375	18.6666660308838	0	1	1	0	0	0	0	0	0	0
0	30	49	0	0	0	0	0	0	0	0	0	0	2	5	1.33333337306976	0	12000	0	0	0	235.210006713867	2.5
0	15	53	0	0	0	0	0	1	0	43	43	43	2	5	1	0	55100	55075.04296875	37.7799987792969	0	0	0
0	66	53	58223.66796875	1	13823	0	0	1	-0.227774679660797	154438	3940.66674804688	67234.6640625	2	3	1	0	13800	10031.1396484375	8444.7578125	0	2586.19653320312	1.83333337306976
